RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,181,4,37,2,1,a,a,1,0.550585301127285,1,3,1
,182,4,38,1,2,z,z,1,0.690710559021682,1,1,3
,183,4,39,1,1,a,a,1,0.664994513150305,1,3,1
,184,4,40,1,1,z,z,1,0.588259957032278,1,2,1
,185,4,41,2,2,a,a,1,0.605923952069134,1,3,1
,186,4,42,2,1,a,z,0,0.551805567694828,1,1,1
,187,4,43,1,1,z,z,1,0.449527907650918,1,2,1
,188,4,44,1,1,a,a,1,0.451975835720077,1,1,1
,189,4,45,2,1,z,z,1,0.655719920294359,2,2,4
,190,4,46,2,1,a,a,1,1.01989631447941,1,2,2
,191,4,47,2,1,z,a,0,0.609518191078678,2,1,3
,192,4,48,2,1,z,a,0,0.0297574314754456,1,2,2
,193,5,1,1,1,a,a,1,0.620178596815094,1,1,3
,194,5,2,2,1,a,a,1,0.8785803723149,1,3,1
,195,5,3,1,1,z,a,0,0.589115565642715,1,1,3
,196,5,4,1,1,z,a,0,0.628582790261135,2,2,3
,197,5,5,1,1,z,z,1,1.21981746633537,1,2,4
,198,5,6,2,1,z,z,1,0.908001590752974,1,3,2
,199,5,7,2,1,a,a,1,1.01059441477992,2,3,2
,200,5,8,2,1,a,z,0,0.869296108372509,1,1,1
,201,5,9,1,1,a,a,1,0.400032881880179,1,2,2
,202,5,10,1,1,z,z,1,0.64665695396252,1,3,4
,203,5,11,2,1,z,z,1,0.645226198714226,1,3,4
,204,5,12,1,1,a,z,0,0.534827652387321,1,3,3
,205,5,13,2,2,z,z,1,0.657104595098644,1,2,1
,206,5,14,2,1,z,a,0,0.857431364944205,1,2,2
,207,5,15,2,1,a,z,0,0.592923138057813,2,2,3
,208,5,16,1,1,a,a,1,0.704533986281604,1,1,2
,209,5,17,1,2,a,a,1,0.547784662107006,1,1,1
,210,5,18,1,1,a,a,1,0.417912485543638,1,2,3
,211,5,19,2,1,a,a,1,0.622831325279549,1,1,1
,212,5,20,2,1,a,a,1,0.477062691003084,1,1,2
,213,5,21,2,1,z,z,1,0.587672295048833,1,2,1
,214,5,22,1,2,a,z,0,0.536408594110981,1,3,3
,215,5,23,2,1,z,z,1,0.544971507042646,1,1,2
,216,5,24,1,2,a,a,1,0.613227914553136,1,3,1
,217,5,25,2,1,a,a,1,0.552247593877837,1,1,2
,218,5,26,1,2,z,z,1,0.848379776580259,1,2,3
,219,5,27,1,1,z,z,1,0.499633351108059,2,3,2
,220,5,28,2,1,a,a,1,0.88069891394116,1,2,2
,221,5,29,2,1,z,z,1,0.5746327964589,1,3,1
,222,5,30,1,2,a,a,1,0.757183500099927,1,1,1
,223,5,31,2,1,a,a,1,0.964884774526581,1,1,4
,224,5,32,2,1,z,z,1,0.671342742396519,1,3,1
,225,5,33,2,1,a,a,1,1.34882834530436,1,1,2
,226,5,34,1,1,a,a,1,0.540378299774602,1,1,4
