RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,357,8,21,1,1,z,z,1,0.746517405437771,1,2,3
,358,8,22,2,1,a,a,1,0.546385195688345,1,2,2
,359,8,23,1,1,z,z,1,0.520856882969383,1,3,3
,360,8,24,1,1,a,a,1,0.665125926374458,2,2,3
,361,8,25,1,1,z,z,1,0.646507904981263,2,1,1
,362,8,26,2,1,a,a,1,0.493871077313088,1,3,1
,363,8,27,2,2,z,z,1,0.452245489141205,1,2,2
,364,8,28,1,1,a,a,1,0.540986441686982,1,3,3
,365,8,29,1,1,a,a,1,0.388045827392489,1,3,4
,366,8,30,2,1,z,z,1,0.416451579309069,1,2,1
,367,8,31,2,1,z,z,1,0.25321237242315,1,1,2
,368,8,32,2,2,a,a,1,0.491622829053085,1,1,3
,369,8,33,1,1,a,a,1,0.413082051411038,1,3,4
,370,8,34,1,2,z,z,1,0.622107129689539,1,2,3
,371,8,35,2,1,z,z,1,0.530359031341504,1,1,2
,372,8,36,1,2,a,a,1,0.466302729590097,1,1,3
,373,8,37,1,2,a,a,1,0.472361394524341,1,2,1
,374,8,38,1,1,a,a,1,0.430870064126793,2,2,4
,375,8,39,2,1,a,a,1,0.433875503251329,1,2,1
,376,8,40,1,1,a,a,1,0.416907828068361,1,2,3
,377,8,41,2,1,a,a,1,0.433440872264327,1,3,2
,378,8,42,2,1,z,z,1,0.562559839978348,1,3,2
,379,8,43,1,1,z,z,1,0.590092916623689,1,3,3
,380,8,44,2,1,z,z,1,0.45535844823462,1,2,2
,381,8,45,2,1,a,a,1,0.590005876641953,1,1,2
,382,8,46,1,2,a,a,1,0.489750616252422,1,1,3
,383,8,47,1,1,z,z,1,0.47824484173907,2,1,4
,384,8,48,2,1,z,z,1,0.493126401968766,1,3,4
,385,9,1,2,1,a,p,0,1.50002815999324,1,3,4
,386,9,2,1,2,a,a,1,0.650567494943971,1,2,2
,387,9,3,1,1,a,a,1,0.486115417268593,1,3,4
,388,9,4,2,1,a,a,1,0.556550099485321,1,2,2
,389,9,5,2,1,a,a,1,0.438695128570544,1,1,4
,390,9,6,2,2,a,a,1,0.421871951111825,1,3,1
,391,9,7,2,1,z,a,0,0.82477089430904,1,1,2
,392,9,8,1,1,z,z,1,0.514719142462127,1,2,4
,393,9,9,1,2,a,a,1,0.512240494281286,1,1,4
,394,9,10,2,2,z,z,1,0.543777978658909,1,2,2
,395,9,11,1,1,z,z,1,0.461665717564756,1,3,1
,396,9,12,1,2,a,a,1,0.493875059532002,1,3,2
,397,9,13,2,2,a,a,1,0.470002781861695,1,1,3
,398,9,14,2,1,a,a,1,0.493522917415248,1,2,4
,399,9,15,1,1,a,a,1,0.366455931332894,1,3,4
,400,9,16,2,2,a,a,1,0.452574875729624,1,3,2
,401,9,17,1,1,a,a,1,0.894423354475293,1,2,2
,402,9,18,1,1,a,a,1,0.335160224640276,1,2,1
,403,9,19,1,1,z,a,0,0.401924436795525,1,1,3
,404,9,20,1,1,z,z,1,0.462135050765937,1,1,3
,405,9,21,2,2,z,z,1,0.482756129349582,1,2,3
,406,9,22,2,2,a,a,1,0.423195755196502,1,3,2
,407,9,23,1,1,z,z,1,0.496509583201259,1,1,1
,408,9,24,2,1,z,z,1,0.546392022370128,2,1,3
,409,9,25,2,1,a,a,1,0.496543716551969,1,3,3
,410,9,26,1,1,a,a,1,0.439667928265408,1,3,4
,411,9,27,2,1,a,a,1,0.446860957337776,1,2,1
,412,9,28,2,2,z,z,1,0.472821625531651,1,1,1
,413,9,29,2,2,z,z,1,0.466807333898032,1,1,4
,414,9,30,1,1,a,a,1,0.514353347010911,1,3,2
,415,9,31,2,1,z,z,1,0.539317891059909,1,1,4
,416,9,32,1,1,z,z,1,0.488307914434699,1,1,2
