RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,220,5,28,2,1,z,z,1,0.398359780199826,2,2,2
,221,5,29,1,2,z,z,1,0.371368285501376,1,2,3
,222,5,30,2,2,z,z,1,0.330703550251201,1,1,4
,223,5,31,1,2,z,z,1,0.33856786810793,2,3,4
,224,5,32,2,2,a,a,1,0.455679301405326,1,1,4
,225,5,33,2,1,a,a,1,0.427620571572334,1,2,3
,226,5,34,2,2,a,a,1,0.368018668610603,1,3,4
,227,5,35,1,2,z,z,1,0.359356768894941,1,1,3
,228,5,36,2,1,z,a,0,0.660264203324914,1,3,2
,229,5,37,2,1,a,a,1,0.46966031100601,1,3,3
,230,5,38,1,1,z,z,1,0.514863071264699,1,2,4
,231,5,39,1,1,z,z,1,0.455570074962452,2,1,3
,232,5,40,2,1,a,a,1,0.681063913041726,1,2,4
,233,5,41,1,1,a,a,1,0.59703222149983,1,2,4
,234,5,42,2,2,z,z,1,0.534507367992774,1,3,2
,235,5,43,2,1,z,z,1,0.530701502459124,2,2,3
,236,5,44,1,1,z,z,1,0.457434323150665,1,3,4
,237,5,45,1,1,z,z,1,0.527324578957632,1,3,2
,238,5,46,2,1,a,a,1,0.540262246271595,1,1,4
,239,5,47,1,1,a,a,1,0.466397165087983,1,1,1
,240,5,48,2,1,z,z,1,0.419556573964655,1,1,4
,241,6,1,1,1,a,a,1,0.431962330359966,1,1,2
,242,6,2,1,1,a,a,1,0.471201999345794,1,3,2
,243,6,3,1,1,a,a,1,0.412497233832255,1,2,3
,244,6,4,2,1,a,a,1,0.56975173112005,2,1,1
,245,6,5,1,1,z,z,1,0.549031666014344,1,2,4
,246,6,6,2,1,a,a,1,0.429393228841946,2,3,4
,247,6,7,2,2,z,z,1,0.457168083405122,1,1,4
